RatID,DOB,Sex,Origin,Batch,DATE,AgeInDays,MeasuredBy,OD1,OD2,OD3,OS1,OS2,OS3,Note
0007D2B854,2018-05-07,M,UTHSC,14,2018-07-09,63,TW,10,11,12,11,11,11,
0007D3D938,2018-05-07,M,UTHSC,14,2018-07-09,63,TW,10,10,11,10,10,10,
0007D2CD05,2018-04-30,M,UTHSC,14,2018-07-12,73,TW,12,10,13,11,13,14,
0007D60C74,2018-04-30,M,UTHSC,14,2018-07-12,73,TW,11,12,14,11,12,11,
0007D5FF9F,2018-04-30,M,UTHSC,14,2018-07-12,73,TW,9,11,11,10,9,10,
0007D607D5,2018-04-27,M,UTHSC,14,2018-07-12,76,TW,13,14,12,11,10,11,
0007D2CAF6,2018-05-07,F,UTHSC,14,2018-07-12,66,TW,11,10,10,10,10,11,
0007D48080,2018-05-07,F,UTHSC,14,2018-07-12,66,TW,9,9,9,9,10,9,
0007D3C437,2018-03-17,M,MCW,15,2018-07-24,129,TW,18,18,19,18,18,20,
0007D2C32D,2018-03-26,F,MCW,15,2018-07-24,120,TW,15,17,15,15,15,16,pregnant
0007D2B4FD,2018-03-26,M,MCW,15,2018-07-24,120,TW,12,11,13,13,14,14,
0007D2C43E,2018-03-26,F,MCW,15,2018-07-24,120,TW,16,17,17,14,13,15,pregnant
00077E8985,2018-01-08,M,MCW,14,2018-07-24,197,TW,21,22,22,16,17,18,
00077E7CBE,2017-12-31,F,MCW,14,2018-07-24,205,TW,17,18,17,15,15,16,
0007D3D43E,2018-03-19,M,MCW,14,2018-07-24,127,TW,19,20,19,20,20,20,
0007D3B488,2018-03-27,F,MCW,14,2018-07-24,119,TW,17,18,18,15,16,17,pregnant?
0007D318A0,2018-03-17,M,MCW,15,2018-07-24,129,TW,16,15,15,14,15,15,
0007D48378,2018-03-19,F,MCW,15,2018-07-24,127,TW,16,17,18,14,16,15,
0007D2C474,2018-03-20,M,MCW,15,2018-07-24,126,TW,10,10,10,9,10,10,
0007D2B45D,2018-03-25,F,MCW,15,2018-07-24,121,TW,19,20,19,19,19,19,pregnant
0007D2DB0E,2018-05-25,F,UTHSC,14,2018-07-27,63,TW,11,10,12,10,10,10,
0007D3D5A8,2018-05-25,F,UTHSC,14,2018-07-27,63,TW,10,10,10,10,10,10,
0007D3A21F,2018-05-25,M,UTHSC,14,2018-07-27,63,TW,10,11,12,10,11,11,
0007D2E8EA,2018-05-24,M,UTHSC,14,2018-07-27,64,TW,10,10,9,10,10,10,
0007D31E12,2018-05-25,M,UTHSC,14,2018-07-27,63,TW,13,13,13,9,11,10,
0007D30D95,2018-05-29,F,UTHSC,14,2018-07-31,63,TW,10,10,10,10,10,10,
0007D3138C,2018-05-29,F,UTHSC,14,2018-07-31,63,TW,10,10,9,11,10,10,
0007D2BCD5,2018-05-25,F,UTHSC,14,2018-07-31,67,TW,10,11,10,8,9,8,
00077E7FEC,2018-01-01,M,MCW,14,2018-07-31,211,TW,17,17,17,14,13,14,
00077E7BAA,2017-12-30,F,MCW,14,2018-07-31,213,TW,12,13,13,10,9,10,
0007D2D146,2018-06-06,F,UTHSC,14,2018-08-07,62,TW,10,10,10,11,10,11,
0007D3154F,2018-05-24,F,UTHSC,14,2018-08-07,75,TW,9,10,11,11,10,11,
0007D2C11D,2018-05-24,F,UTHSC,14,2018-08-07,75,TW,9,10,10,11,11,10,
0007D2DFF4,2018-06-06,M,UTHSC,14,2018-08-07,62,TW,10,11,10,10,10,11,
0007D3A2DB,2018-06-06,M,UTHSC,14,2018-08-07,62,TW,14,14,13,10,10,11,
0007D60942,2018-06-06,M,UTHSC,14,2018-08-07,62,TW,11,10,10,10,9,9,
0007D2B935,2018-06-06,M,UTHSC,14,2018-08-07,62,TW,10,10,13,10,13,13,
0007D31C30,2018-03-18,F,MCW,15,2018-08-07,142,TW,18,19,19,13,14,13,pregnant
0007D2C2EF,2018-03-25,M,MCW,15,2018-08-07,135,TW,18,19,19,10,12,11,
0007D3C366,2018-03-20,F,MCW,15,2018-08-07,140,TW,11,11,12,11,12,13,pregnant
0007D2C60A,2018-03-26,M,MCW,15,2018-08-07,134,TW,14,13,14,12,10,11,
0007D3BD33,2018-03-25,F,MCW,15,2018-08-07,135,TW,15,17,16,13,14,13,
0007D2DFC2,2018-05-25,M,UTHSC,14,2018-08-10,77,TW,16,13,14,13,14,14,
0007D2E6A8,2018-06-09,M,UTHSC,14,2018-08-10,62,TW,12,13,13,12,12,12,
0007D2B9C2,2018-06-09,F,UTHSC,14,2018-08-10,62,TW,10,10,9,11,11,13,
0007D3D879,2018-03-20,M,MCW,15,2018-08-14,147,TW,12,13,14,10,10,12,
0007D2CA29,2018-03-25,F,MCW,15,2018-08-14,142,TW,14,14,13,11,10,12,
0007D3C386,2018-03-20,M,MCW,15,2018-08-14,147,TW,15,15,15,13,14,14,
0007D5FF87,2018-03-19,F,MCW,15,2018-08-14,148,TW,10,11,10,12,10,12,
0007D3D567,2018-03-18,M,MCW,15,2018-08-21,156,TW,19,18,18,16,16,17,
0007D60AFE,2018-03-17,F,MCW,15,2018-08-21,157,TW,12,13,12,12,11,10,
0007D2BC03,2018-03-26,M,MCW,15,2018-08-21,148,TW,10,12,14,10,10,10,
0007D6441B,2018-03-27,F,MCW,15,2018-08-21,147,TW,14,15,14,10,13,12,
0007D2C6E2,2018-03-25,M,MCW,15,2018-08-21,149,TW,12,13,13,12,12,11,
0007D3D4B4,2018-03-17,F,MCW,15,2018-08-21,157,TW,12,12,13,13,12,13,pregnant
0007D3CB1F,2018-03-19,M,MCW,15,2018-08-21,155,TW,10,11,12,10,10,11,
0007D3C025,2018-03-26,F,MCW,15,2018-08-21,148,TW,10,10,9,9,10,9,
0007D2C3A3,2018-03-26,M,MCW,15,2018-08-21,148,TW,17,18,18,13,14,13,
0007D2CBB5,2018-03-20,F,MCW,15,2018-08-21,154,TW,12,11,10,10,10,11,pregnant
0007D2C7AC,2018-03-27,M,MCW,15,2018-08-21,147,TW,10,10,10,10,12,10,
0007D2BDC8,2018-03-26,F,MCW,15,2018-08-21,148,TW,14,14,15,16,16,16,
0007D3D021,2018-03-17,M,MCW,15,2018-08-24,160,TW,14,14,15,11,12,11,
0007D6003C,2018-03-19,F,MCW,15,2018-08-24,158,TW,14,14,15,13,14,13,
0007D39931,2018-07-01,M,UTHSC,14,2018-09-04,65,TW,10,12,11,10,11,12,
0007D312BC,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,10,11,12,11,10,9,
0007D60672,2018-07-01,M,UTHSC,14,2018-09-04,65,TW,14,14,15,14,13,13,
0007D2C056,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,10,13,13,11,10,10,
0007D60BC2,2018-07-06,F,UTHSC,14,2018-09-04,60,TW,12,11,10,10,10,10,
0007D609EE,2018-07-06,F,UTHSC,14,2018-09-04,60,TW,16,16,17,10,9,10,
0007D60709,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,12,13,11,12,12,11,
0007D3C214,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,10,11,10,9,10,10,
0007D3A45F,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,14,14,12,14,15,15,
0007D60F21,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,12,13,12,10,10,9,
0007D2C7A2,2018-07-02,F,UTHSC,15,2018-09-04,64,TW,14,14,17,16,17,18,
0007D39A89,2018-07-02,F,UTHSC,15,2018-09-04,64,TW,17,19,18,15,15,16,
0007D6082D,2018-07-02,F,UTHSC,15,2018-09-04,64,TW,14,14,15,13,13,14,
0007D2BD58,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,15,15,14,15,15,14,
0007D3265D,2018-07-02,M,UTHSC,15,2018-09-04,64,TW,14,16,14,16,17,15,
0007D3196E,2018-07-02,F,UTHSC,15,2018-09-11,71,TW,10,10,10,10,10,10,
0007D3A336,2018-07-02,F,UTHSC,15,2018-09-11,71,TW,9,9,9,10,11,10,
0007D2D87E,2018-07-02,F,UTHSC,15,2018-09-11,71,TW,10,11,12,10,10,10,
0007D30CE8,2018-07-02,F,UTHSC,15,2018-09-11,71,TW,10,10,12,9,9,9,
0007D36DE0,2018-07-06,M,UTHSC,14,2018-09-11,67,TW,11,10,10,10,12,13,
0007D3358B,2018-07-06,M,UTHSC,14,2018-09-11,67,TW,11,10,10,10,11,10,
0007D2C6FE,2018-07-01,F,UTHSC,14,2018-09-11,72,TW,11,10,10,11,10,10,
0007D6155D,2018-07-02,F,UTHSC,15,2018-09-11,71,TW,11,11,11,11,10,10,
0007D319DD,2018-07-02,F,UTHSC,15,2018-09-11,71,TW,13,14,13,10,11,11,
0007D2B6CF,2018-03-25,M,MCW,15,2018-09-13,172,TW,11,11,10,10,10,11,
0007D2B823,2018-03-25,F,MCW,15,2018-09-13,172,TW,12,13,12,11,11,11,nursing
0007D2B8EE,2018-03-25,M,MCW,15,2018-09-13,172,TW,15,15,15,15,16,15,
0007D2BDA9,2018-03-25,F,MCW,15,2018-09-13,172,TW,15,16,16,16,16,16,nursing
0007D3CFAF,2018-03-20,M,MCW,15,2018-09-13,177,TW,10,10,10,10,10,10,
0007D2C7DB,2018-03-25,F,MCW,15,2018-09-13,172,TW,10,12,10,11,12,11,nursing
0007D3BD00,2018-03-27,M,MCW,15,2018-09-13,170,TW,13,11,12,12,13,12,
0007D30CAA,2018-03-17,F,MCW,15,2018-09-13,180,TW,12,11,12,13,12,13,nursing
0007D484CE,2018-03-19,M,MCW,15,2018-09-13,178,TW,12,12,11,10,10,11,
0007D319B1,2018-03-19,F,MCW,15,2018-09-13,178,TW,11,12,13,10,10,11,nursing
0007D3C484,2018-03-19,M,MCW,15,2018-09-13,178,TW,15,15,17,13,14,12,
0007D35759,2018-03-20,F,MCW,15,2018-09-13,177,TW,12,10,10,10,10,10,nursing
0007D60682,2018-07-12,M,UTHSC,15,2018-09-13,63,TW,13,13,14,14,14,13,
0007D60D38,2018-07-12,M,UTHSC,15,2018-09-13,63,TW,9,9,10,10,10,10,
0007D31728,2018-03-25,M,MCW,15,2018-11-21,241,TW,18,18,18,18,19,19,
0007D2BC3C,2018-03-20,F,MCW,15,2018-11-21,246,TW,19,19,19,18,17,18,nursing
0007D4889E,2018-06-27,M,MCW,16,2018-11-21,147,TW,20,21,20,16,17,18,
0007D34EF6,2018-06-24,F,MCW,16,2018-11-21,150,TW,17,16,16,17,18,16,pregnant
0007D3B926,2018-06-23,M,MCW,16,2018-11-21,151,TW,13,14,13,11,12,13,
0007D4841E,2018-06-23,F,MCW,16,2018-11-21,151,TW,19,20,19,19,20,20,pregnant
0007D3D696,2018-06-22,M,MCW,16,2018-11-21,152,TW,20,19,21,20,19,19,
0007D3E181,2018-06-17,F,MCW,16,2018-11-21,157,TW,12,13,11,12,11,10,pregnant
0007D3D87C,2018-06-24,M,MCW,16,2018-11-21,150,TW,19,20,21,19,19,21,
0007D3CA88,2018-06-22,F,MCW,16,2018-11-21,152,TW,16,16,16,11,13,13,
0007D48C9B,2018-06-18,M,MCW,16,2018-11-21,156,TW,11,12,11,10,10,10,
0007D48CE0,2018-06-26,F,MCW,16,2018-11-21,148,TW,21,21,22,21,21,22,pregnant
0007D37340,2018-06-26,M,MCW,16,2018-11-21,148,TW,12,12,14,13,13,12,
0007D39AB3,2018-06-22,F,MCW,16,2018-11-21,152,TW,11,11,11,11,10,11,pregnant
0007D3CB31,2018-06-18,M,MCW,16,2018-11-21,156,TW,14,15,13,11,10,10,
0007D614BF,2018-06-26,F,MCW,16,2018-11-21,148,TW,15,15,15,12,10,10,
0007D351C9,2018-06-20,M,MCW,16,2018-11-28,161,TW,19,19,22,22,22,23,
0007D3D1F4,2018-06-26,F,MCW,16,2018-11-28,155,TW,18,18,19,18,17,18,pregnant
0007D3CF0E,2018-06-17,M,MCW,16,2018-11-28,164,TW,18,17,17,16,17,16,
0007D3493F,2018-06-27,F,MCW,16,2018-11-28,154,TW,14,15,17,14,14,15,pregnant
0007D359B3,2018-06-22,F,MCW,16,2018-11-28,159,TW,20,20,20,15,16,17,pregnant
0007D3A315,2018-06-23,M,MCW,16,2018-11-28,158,TW,15,15,16,15,16,16,
0007D3A68B,2018-06-17,F,MCW,16,2018-11-28,164,TW,18,19,17,17,16,18,
0007D34C6D,2018-06-26,M,MCW,16,2018-11-28,155,TW,25,25,25,26,25,26,
0007D39BA0,2018-06-18,F,MCW,16,2018-11-28,163,TW,14,14,15,13,14,12,nursing
0007D6402F,2018-06-26,M,MCW,16,2018-11-28,155,TW,22,22,21,17,18,17,
0007D3DECC,2018-06-26,F,MCW,16,2018-11-28,155,TW,19,18,18,17,16,17,
0007D39F36,2018-06-26,M,MCW,16,2018-11-28,155,TW,17,16,17,16,17,16,
0007D3CEA8,2018-06-19,F,MCW,16,2018-11-28,162,TW,15,17,18,16,17,17,
0007D2DC9B,2018-06-23,M,MCW,16,2018-11-28,158,TW,14,13,12,10,10,10,
0007D3CA13,2018-06-22,F,MCW,16,2018-11-28,159,TW,18,17,18,17,18,17,
0007D3C69F,2018-06-22,M,MCW,16,2019-01-15,207,TW,15,15,16,13,14,15,nursing
0007D63D2D,2018-06-26,F,MCW,16,2019-01-15,203,TW,10,10,10,10,11,12,
0007D39D47,2018-06-17,M,MCW,16,2019-01-15,212,TW,14,16,15,17,18,20,
0007D3A0CB,2018-06-17,F,MCW,16,2019-01-15,212,TW,16,18,17,17,15,16,nursing
0007D3D116,2018-06-23,F,MCW,16,2019-01-15,206,TW,14,15,14,14,13,13,
0007D3D116,2018-06-23,F,MCW,16,2019-01-15,206,TW,18,18,18,15,15,14,
